sim_id,type,snp_id,beta
sim16,background,18388328_5,-0.0772394252026913
sim16,background,14323148_2,0.0272388462719578
sim16,background,15508903_5,-0.0025253690763296
sim16,background,19375301_1,0.0306069298841247
sim16,background,14557595_3,0.0551019443652456
sim16,background,10972412_3,0.129471068038006
sim16,background,27116914_1,0.0622318024016622
sim16,background,22735257_1,0.0877364336185642
sim16,background,1572891_5,0.065113052562712
sim16,background,12749673_4,-0.006714565863708
sim16,background,11474268_4,-0.1097980213069855
sim16,background,11996280_5,0.0746966527333808
sim16,background,22840211_1,-0.1272199182081724
sim16,background,19382058_5,0.0478844874419537
sim16,background,15543995_2,0.0232954593811738
sim16,background,19552244_3,-0.0437208224892706
sim16,background,289477_2,-0.1189013843282389
sim16,background,10140681_2,-0.0401284698190312
sim16,background,9919271_1,0.111276264656024
sim16,background,16964509_1,0.0319878823873137
sim16,background,22374069_1,0.0390061925412085
sim16,background,4431540_5,0.1186504522416632
sim16,background,7647284_4,-0.0828073194273419
sim16,background,16063429_1,-0.012736717744758
sim16,background,20153964_1,0.0929813956446395
sim16,background,7501698_5,0.0422647968072688
sim16,background,8232113_1,0.1799701382816287
sim16,background,1775495_1,-0.0748025631679745
sim16,background,23905673_1,-0.0881644234411987
sim16,background,10994717_1,-0.0716294860485045
sim16,background,10004411_4,-0.0389714774743397
sim16,background,1831496_4,0.0481898935875527
sim16,background,580315_5,-0.1116690428154567
sim16,background,11966262_1,0.0848735996089611
sim16,background,21937767_1,-0.0106202893359205
sim16,background,16427945_3,-0.0201377252043632
sim16,background,1917601_2,-0.0898023636242597
sim16,background,8993668_5,-0.0339679144165426
sim16,background,8941252_5,-0.0204236765420933
sim16,background,5541763_4,-0.022285958779701
sim16,background,21814314_5,0.1102652281117368
sim16,background,26242887_1,-0.1370857572729623
sim16,background,2772969_4,-0.0622765482340003
sim16,background,10262322_3,0.0693092052698513
sim16,background,13080194_3,-0.0797435991791641
sim16,background,14933486_5,0.0386538274024151
sim16,background,22354426_5,-0.1564727429703881
sim16,background,28433239_1,-0.1047644488352266
sim16,background,18966311_1,-0.1238540360069853
sim16,background,7533700_4,-0.1581980467226025
sim16,background,13363212_3,-0.0478141615936347
sim16,background,2967498_2,-0.0626352368729863
sim16,background,13318111_3,-0.0696973410956157
sim16,background,1945340_1,-0.1549556526714133
sim16,background,7043893_4,-0.0765666945652772
sim16,background,3755347_3,-0.0349089087640777
sim16,background,20259221_5,0.0618215339846992
sim16,background,25332338_5,-0.0391781708189838
sim16,background,16423680_1,0.0199322224203133
sim16,background,13343881_2,-0.0658011820564504
sim16,background,208388_4,0.1117030862551305
sim16,background,19714501_3,-0.1013165603736906
sim16,background,7659906_5,0.114187804544379
sim16,background,2604571_2,0.1167981558200555
sim16,background,17952737_5,0.0032613161675598
sim16,background,6763977_2,0.1600236744405902
sim16,background,2172097_5,0.0030807040930702
sim16,background,7936440_5,0.0151126236619193
sim16,background,4613145_5,0.049646103307616
sim16,background,8088947_1,0.1099826948676054
sim16,background,24833484_1,0.0030622840434129
sim16,background,8352726_1,-0.0699770006796669
sim16,background,13942013_2,-0.2060566963257905
sim16,background,20504568_1,0.0042834772581099
sim16,background,13326119_3,-0.0552917338031417
sim16,background,6611607_2,0.0223852041276617
sim16,background,12893161_2,-0.1112910567056824
sim16,background,4919246_3,0.0550157151080132
sim16,background,5439399_4,0.0037824130860272
sim16,background,16604299_1,0.06256568300743
sim16,background,12466590_2,0.2757648417365993
sim16,background,13102739_1,0.0527565878445752
sim16,background,1027897_3,-0.1948269064725556
sim16,background,24629969_1,0.1068920974513788
sim16,background,10798246_3,-0.1350054477360044
sim16,background,16299100_2,-0.0955625690846305
sim16,background,2576780_3,0.123285636478958
sim16,background,17562249_2,0.0352777929645001
sim16,background,5495139_5,-0.0250792852950515
sim16,background,9535341_4,0.0124846598894351
sim16,background,4217502_4,-0.0286325636588748
sim16,background,16069567_1,-0.0616478818414841
sim16,background,11320015_2,-0.1270519151027105
sim16,background,2372873_4,-0.0245032340908006
sim16,background,15357131_5,0.0414952178041298
sim16,background,10023244_1,0.0688947280668111
sim16,background,15848612_3,0.1137614389561535
sim16,background,20539162_3,-0.0136286166811422
sim16,background,27914532_1,-0.1503930812103745
sim16,background,3044196_1,0.0617116730474797
sim16,background,4469483_2,0.011644430011715
sim16,background,23892735_5,-0.0203460291635108
sim16,background,18695594_3,-0.1706612126652253
sim16,background,13038372_2,0.1062312209427731
sim16,background,403126_2,0.0210031987935775
sim16,background,30067803_1,0.0867130717696633
sim16,background,12779947_5,-0.0613540691069009
sim16,background,19358239_3,0.0052772953740446
sim16,background,4242429_5,-0.0940117964931747
sim16,background,1302704_1,-0.0199226103373005
sim16,background,3063497_2,0.0332919274584056
sim16,background,17418120_2,-0.0305688020841719
sim16,background,15234677_5,-0.0547422833792057
sim16,background,21700601_1,-0.0012613816456676
sim16,background,17558603_1,-0.0834859820159656
sim16,background,9481967_1,-0.2178845251109092
sim16,background,6937052_2,-0.1902822431780625
sim16,background,9922764_5,-0.1079443336732301
sim16,background,17946270_3,0.0813356746063098
sim16,background,1616632_5,0.1010546464560916
sim16,background,26922046_5,-0.0941483536654126
sim16,background,320018_5,-0.0635033054618813
sim16,background,19856640_3,0.1514020096754983
sim16,background,8293156_4,-0.0717877615544161
sim16,background,13101482_3,0.1449385995911772
sim16,background,24231168_1,-0.1580052139169855
sim16,background,9974867_3,0.2014238265796128
sim16,background,13377999_1,-0.1408664874865195
sim16,background,4504188_2,0.2019194750477692
sim16,background,9494115_3,0.0162049210436031
sim16,background,24007404_1,0.0043333673844455
sim16,background,11830411_4,-0.0678221193171857
sim16,background,7947388_4,-0.0637437474598428
sim16,background,6153633_1,-0.0949894911282122
sim16,background,16732930_3,-0.0368246675023639
sim16,background,10220068_5,-0.0298301065570751
sim16,background,22117706_5,0.0460773896747338
sim16,background,693194_4,-0.044274210339413
sim16,background,16763884_4,-0.089708624009015
sim16,background,15896412_4,0.1092850852815727
sim16,background,2698033_1,-0.0688793046547203
sim16,background,13126191_3,-0.0390068322300218
sim16,background,4234177_4,0.092030027226073
sim16,background,439650_2,0.054526622168762
sim16,background,6515070_3,0.0453789327248714
sim16,background,18539986_4,0.1098124226202353
sim16,background,15790150_2,-0.0430117623453381
sim16,background,21507240_5,-0.0559872050325201
sim16,background,15865896_3,-0.0085701754933104
sim16,background,21894629_3,-0.0780889496199139
sim16,background,14663392_3,-0.0956634444468359
sim16,background,8517962_3,-0.0525217709722766
sim16,background,15730936_1,-0.1622561380862351
sim16,background,23462096_1,0.0401365955276544
sim16,background,7175915_5,-0.0495272047600576
sim16,background,17407675_1,-0.1779006796534899
sim16,background,13871079_5,-0.0054705472972795
sim16,background,21328150_1,-0.229493487984395
sim16,background,11805498_1,-0.09304153308381
sim16,background,7046275_5,0.01059790786766
sim16,background,11089171_2,-0.2965329068449128
sim16,background,10868436_2,-0.0554894726787468
sim16,background,1303740_1,-0.0871363011773527
sim16,background,5824023_2,-0.1645403041074998
sim16,background,15292183_3,0.1135528396894695
sim16,background,20129852_5,0.1089735971922608
sim16,background,11590268_3,0.1096614299642928
sim16,background,3684595_4,-0.0045849063820856
sim16,background,13496383_5,0.0471374940510099
sim16,background,11026716_4,0.0861898215605714
sim16,background,21773601_3,-0.0021702187642338
sim16,background,5667795_5,0.0793906178141138
sim16,background,9448188_4,0.1012466239318378
sim16,background,3286267_3,-0.0821918131786918
sim16,background,17681321_2,-0.0470404059386477
sim16,background,19284425_1,0.1714361289264595
sim16,background,5662373_1,-0.0963343451901932
sim16,background,533537_4,-0.0189455944617912
sim16,background,2352668_2,-0.0353683188267302
sim16,background,21310664_5,0.1458874315718495
sim16,background,15517620_5,-0.1719272501573585
sim16,background,11465665_1,-0.01252671245428
sim16,background,9032779_4,0.1390947710100178
sim16,background,19884863_3,-0.1713092532851075
sim16,background,7361535_2,-0.0478543773576618
sim16,background,1485932_5,-0.0898687177334583
sim16,background,9184989_2,-0.0100667133281949
sim16,background,8288928_3,0.0546791802755675
sim16,background,2090567_5,0.1267894755397831
sim16,background,16212459_5,0.0993064151498387
sim16,background,11183314_3,0.1545947678153966
sim16,background,17888747_4,-0.0690927766900913
sim16,background,24137589_5,-0.067489496340145
sim16,background,15187756_2,-0.0916145093959356
sim16,background,5511389_2,-0.0503122214728292
sim16,background,14415568_2,-0.0644862211801255
sim16,background,6770917_3,-0.0651933421148355
sim16,background,10170332_4,-0.1273741505254481
sim16,background,6601720_4,-0.0139539280471123
sim16,background,7672122_3,-0.0727658251183698
sim16,background,8848407_5,-0.0889188596568136
sim16,background,18504131_4,-0.030348097293769
sim16,background,13883347_5,0.0956174592053121
sim16,background,311893_4,0.016176318047172
sim16,background,4047728_2,-0.1356657810659927
sim16,background,13380997_3,0.0761173027100507
sim16,background,30200878_1,-0.0762076890355862
sim16,background,1740755_3,0.0832491734084137
sim16,background,4956287_2,-0.0855648598575316
sim16,background,23199420_1,0.0017481661952057
sim16,background,10479914_4,-0.027841347191742
sim16,background,1963454_3,-0.0059047609490124
sim16,background,3536367_2,-0.0392404343115006
sim16,background,14127088_5,0.0210390277748195
sim16,background,10848970_3,0.1092341775513802
sim16,background,10498678_4,0.0249431393272259
sim16,background,15071204_3,-0.1104722676657908
sim16,background,17485499_3,0.0050296687950652
sim16,background,21697959_5,0.0596993596513125
sim16,background,2104270_2,0.0598347272863331
sim16,background,326024_3,0.1504612499105154
sim16,background,9548918_5,0.0580440186859589
sim16,background,11685786_3,-0.0110721184762844
sim16,background,10614452_4,-0.038568225059473
sim16,background,15666127_3,-0.1024789608150376
sim16,background,983106_3,0.032708670006154
sim16,background,4345857_2,0.0229793439440775
sim16,background,12151406_2,-0.0340268935450449
sim16,background,19567903_1,0.0485482913135045
sim16,background,13050682_3,-0.0361872514788472
sim16,background,4993481_4,0.1073157107263272
sim16,background,1914169_4,0.1112451730752527
sim16,background,2029464_1,-0.1061227089258883
sim16,background,1212995_5,0.1265353495013718
sim16,background,2831180_2,-0.0552463596533671
sim16,background,15525869_3,0.1727086815706393
sim16,background,25255412_5,-0.1584886958328138
sim16,background,14167665_4,0.1355048834542492
sim16,background,1195880_2,0.084173381560806
sim16,background,15507498_5,-0.04197885625585
sim16,background,6976500_4,-0.080478773838069
sim16,background,10296506_3,0.0306804467516308
sim16,background,21242802_3,-0.1266455476043999
sim16,background,17320330_1,0.0750658512842195
sim16,background,19768079_5,-0.1324891974118874
sim16,background,14056186_5,-0.1128306626328307
sim16,background,11743151_3,-0.0062405419476635
sim16,background,2095340_2,-0.0903059699508244
sim16,background,13559181_2,-0.0029780919582942
sim16,background,14482715_4,0.1122724531754585
sim16,background,10701890_1,0.0237304779698121
sim16,background,4522392_4,-0.0110249165489914
sim16,background,26208475_5,-0.0401556002617363
sim16,background,14468921_3,-0.16546006365572
sim16,background,6814164_3,0.0118566928038598
sim16,background,7066855_4,-0.0893739954484911
sim16,background,15652637_1,0.0559749567145529
sim16,background,15942612_3,0.0722341277307146
sim16,background,16888992_5,0.0370142862807321
sim16,background,16542869_2,0.0774927496629065
sim16,background,19540918_3,0.053349616790232
sim16,background,25590517_1,-0.0479668385101366
sim16,background,1291651_5,0.2198353170709736
sim16,background,18762433_1,-0.1367051371431906
sim16,background,6239692_4,-0.2540333690335385
sim16,background,17715343_2,-0.0310968225412418
sim16,background,4487283_2,-0.0981527988936411
sim16,background,20377178_5,-0.0994642224209701
sim16,background,14858089_5,-0.0457431240520098
sim16,background,14281211_3,0.028737223710612
sim16,background,8033576_5,0.0625489179319697
sim16,background,17841510_4,-0.0033276617710878
sim16,background,8892361_4,0.1649660071961524
sim16,background,14362567_3,-0.1219823489564694
sim16,background,2825207_5,0.0007221632289429
sim16,background,20960435_1,0.0523904238227225
sim16,background,19531400_5,-0.1181618325000988
sim16,background,17633201_1,-0.0962143146054701
sim16,background,19751841_3,-0.0624254022697047
sim16,background,15292129_3,-0.093801082623234
sim16,background,12981214_1,-0.0829093346047165
sim16,background,21305759_5,-0.1712669774644888
sim16,background,10220271_1,0.0544345764158778
sim16,background,13462198_4,-0.1036172212725789
sim16,background,17905314_5,-0.0259873269430166
sim16,background,23946755_5,0.2119318673656418
sim16,background,12712416_5,0.0111365724492975
sim16,background,8504549_3,-0.0623192666502908
sim16,background,18806415_1,-0.1179643951114397
sim16,background,4298082_1,0.1159483979733827
sim16,background,5324707_2,-0.1129971892459796
sim16,background,5623663_4,-0.0636762530309008
sim16,background,13283678_3,-0.071065836364462
sim16,background,14513384_2,0.1345730977453932
sim16,background,2368532_3,0.2089884068958808
sim16,background,6168540_1,0.1474458227393907
sim16,background,9198678_1,-0.0329777741281381
sim16,background,3808025_4,-0.0006637176238598
sim16,background,2175041_2,0.0784018123075904
sim16,background,12275290_1,-0.0926805233330904
sim16,background,4106567_2,0.0966834738763943
sim16,background,15626073_1,0.1341459812723087
sim16,background,6116088_2,0.0391442928889712
sim16,background,22628769_5,0.0441232814797058
sim16,background,13952992_4,0.1664163285527998
sim16,background,26150563_1,-0.1438570819426115
sim16,background,4231627_2,-0.1108119765716015
sim16,background,6903906_4,0.1364340974380134
sim16,background,3181452_5,0.0559890867033474
sim16,background,13172166_2,0.2011278248065075
sim16,background,7526407_2,-0.0139498541071167
sim16,background,12842384_2,-0.1085790458662456
sim16,background,11105221_1,-0.1381944768612131
sim16,background,21814674_5,-0.0557413637713535
sim16,background,1049351_2,0.138813040971423
sim16,background,8279735_2,0.1086377208418732
sim16,background,11488970_5,0.1499131714075424
sim16,background,8077577_2,0.1252401164603358
sim16,background,6130793_4,-0.0180650017468417
sim16,background,11137846_5,-0.1313004068385431
sim16,background,14048000_3,-0.1757379259847156
sim16,background,66618_4,0.0667549998041017
sim16,background,16951927_1,-0.0259011455854093
sim16,background,2569693_4,-0.1559936596297108
sim16,background,4068616_3,0.2096006872516724
sim16,background,4065677_3,-0.0467833097451652
sim16,background,17579391_5,0.1368382859423366
sim16,background,8577931_5,-0.0160090293314234
sim16,background,771640_5,-0.0184563933538114
sim16,background,13152474_2,0.0143043969524243
sim16,background,5016394_4,0.1377626819447299
sim16,background,23320426_5,0.0672464119370897
sim16,background,10195891_5,0.1293266426059014
sim16,background,2126211_5,0.2723636660004538
sim16,background,6773568_5,0.0106642957195326
sim16,background,26688027_1,-0.0314050489429077
sim16,background,9195996_5,-0.0065738194177204
sim16,background,16681877_3,0.0094752915540362
sim16,background,18618590_3,0.0512430099444273
sim16,background,28851933_1,-0.0206163789448141
sim16,background,18558699_5,0.0783608974938855
sim16,background,22196114_1,-0.0149894030177222
sim16,background,26638571_1,0.0583814273410082
sim16,background,17633960_5,0.0822315155274635
sim16,background,11117679_3,-0.0424882764906629
sim16,background,16158445_1,0.1144531482028645
sim16,background,11216042_1,0.0132292411281327
sim16,background,18679329_1,-0.1327105200642443
sim16,background,23349480_5,0.0895799360694877
sim16,background,2833245_2,0.1246180996142012
sim16,background,9832956_5,0.1278183699269712
sim16,background,15533758_3,0.0122614558123835
sim16,background,25737998_1,0.0668393567294899
sim16,background,9060035_4,-0.1196648952034081
sim16,background,15455661_5,0.0802244247338974
sim16,background,21046404_5,-0.1275618751636675
sim16,background,5561060_3,0.0405433901823375
sim16,background,328998_2,0.0253448527818248
sim16,background,17014896_1,0.0978224729528567
sim16,background,654392_5,-0.1922924226497579
sim16,background,5827389_3,-0.0059433662890966
sim16,background,2559620_4,0.1442403361786854
sim16,background,12722399_2,0.1006847940890512
sim16,background,1306755_2,0.0118253000179428
sim16,background,24567608_1,-0.1146225499495495
sim16,background,21679505_1,-0.0342201713893884
sim16,background,11327716_1,0.1040624789795351
sim16,background,13159056_1,0.1090031511713189
sim16,background,9289657_4,0.0416002273946466
sim16,background,22785288_5,0.0188623514645028
sim16,background,12444267_3,0.1060321349998969
sim16,background,30161768_1,0.0455877171777761
sim16,background,3532328_2,0.0563697513165945
sim16,background,10973850_3,-0.0565008297605151
sim16,background,21983774_5,0.0356055763544901
sim16,background,27103082_1,-0.2114886995876007
sim16,background,14397838_4,-0.158898450715623
sim16,background,22051142_5,0.0081262941951327
sim16,background,1560124_2,0.0255275399108997
sim16,background,13355625_2,-0.1873074849044857
sim16,background,10316462_3,-0.0661117664368245
sim16,background,1233604_3,-0.1653159091447884
sim16,background,12765420_3,0.1036354148244408
sim16,background,4056184_5,0.0921926025026008
sim16,background,24356816_1,-0.0105937009368452
sim16,background,30108485_1,-0.0875678980822353
sim16,background,18063839_5,0.0958636271096184
sim16,background,2543384_3,0.1095208425958581
sim16,background,19247625_5,0.0461453486223195
sim16,background,16675841_5,-0.1335963054907754
sim16,background,680779_4,0.1648540166106785
sim16,background,10836640_2,0.0098465247955158
sim16,background,12396153_1,-0.078797345614169
sim16,background,23022690_3,0.023660530732601
sim16,background,1300583_4,0.0389913102115519
sim16,background,9248951_5,0.0066299619224135
sim16,background,6867650_2,-0.0487747591714268
sim16,background,5081171_3,0.1143922949842464
sim16,background,6283256_3,0.0317557813781712
sim16,background,18776105_5,-0.0634255075743256
sim16,background,19640112_1,-0.1667481594450355
sim16,background,6723053_5,-0.1202353507303528
sim16,background,16662626_3,0.0710482320813097
sim16,background,13287618_4,-0.000667078694102
sim16,background,1097408_4,0.1225562480340125
sim16,background,11744971_3,0.0527570057877734
sim16,background,12690768_3,0.0712041463051368
sim16,background,15764975_3,0.1568242764951256
sim16,background,5909172_2,0.071386610518599
sim16,background,18660329_2,-0.0011167147364197
sim16,background,17072918_5,-0.0059421920652289
sim16,background,9154029_3,-0.0409496353434274
sim16,background,19675771_3,-0.0443274762711092
sim16,background,10037269_5,-0.0504097384766933
sim16,background,3287312_3,-0.0647807277843308
sim16,background,2110593_4,-0.1678698952954617
sim16,background,15989537_1,0.1051411029533857
sim16,background,22348091_1,0.0657663985737971
sim16,background,20068149_1,0.1577003680837397
sim16,background,18166282_4,0.1269703639541911
sim16,background,7213256_4,-0.0095582690306018
sim16,background,24894249_5,0.0026170785622988
sim16,background,9666484_4,-0.1105815645422596
sim16,background,1230517_4,0.093158608336494
sim16,background,5727537_2,-0.0104998379338295
sim16,background,1789264_4,-0.0366214719921435
sim16,background,22295354_1,0.0594437062978483
sim16,background,19462300_5,0.0029077012012278
sim16,background,10799357_4,-0.1280830490847254
sim16,background,12950467_3,0.0780684246268687
sim16,background,12298788_2,0.2167683014424614
sim16,background,9226057_3,0.0238360829880822
sim16,background,5786700_2,-0.0593440188520002
sim16,background,3156469_2,0.0343624013578648
sim16,background,6661065_1,-0.0043628238067661
sim16,background,25696579_5,-0.0753884916358902
sim16,background,16559401_1,-0.0159882289493346
sim16,background,21425384_5,0.0149587742567339
sim16,background,14715326_5,0.0274521393043582
sim16,background,9298053_2,-0.2186436348970893
sim16,background,6414202_2,0.0026304524000813
sim16,background,13020096_2,0.1291167050461415
sim16,background,17526019_3,0.0117915478662715
sim16,background,3132349_1,-0.1620325944980435
sim16,background,417415_4,0.2406932872971603
sim16,background,13094774_2,0.0160773057830044
sim16,background,13579223_3,0.2341155178807094
sim16,background,2643295_3,0.1138028090740482
sim16,background,16464730_1,-0.0976643266881629
sim16,background,5187195_5,-0.0510740857295699
sim16,background,1358571_4,0.009288521690182
sim16,background,8446715_2,-0.1688957056101769
sim16,background,14183302_5,-0.0652314150529527
sim16,background,23521872_5,-0.0198887458465468
sim16,background,29742718_1,-0.0633834017047544
sim16,background,17030483_3,0.0746125455834246
sim16,background,9944351_3,0.1495287179805046
sim16,background,5863022_5,0.0017341829293666
sim16,background,4085196_4,0.0281628703699779
sim16,background,9711813_3,0.1081822429615254
sim16,background,10595611_2,0.038549868090129
sim16,background,11783918_3,0.1021012945459761
sim16,background,18286681_2,0.1777396385678483
sim16,background,14877971_3,-0.0920406755253669
sim16,background,12661335_5,0.0793297384617402
sim16,background,15790410_3,0.091301749339281
sim16,background,3631659_3,0.1732385357281753
sim16,background,17130101_3,-0.0019715165470767
sim16,background,4837739_5,0.0423995771793135
sim16,background,16182598_2,0.1726307191006824
sim16,background,2252390_1,0.1341750955665397
sim16,background,17108352_4,0.0785522522882079
sim16,background,2389852_1,0.1512730056687805
sim16,background,16325241_3,-0.0797460542294456
sim16,background,654027_4,-0.25279686084379
sim16,background,15933672_5,-0.0839600143525756
sim16,background,26708458_1,0.0009916748770879
sim16,background,3071297_4,0.0376207971052892
sim16,background,10865102_3,-0.2201621088507201
sim16,background,13464323_5,0.0248750862853645
sim16,background,2807630_3,0.0681524384340021
sim16,background,11341018_1,-0.0742806861378394
sim16,background,13277208_3,-0.0282548088932078
sim16,background,15659845_2,0.0202314517734988
sim16,background,21720774_1,-0.1862885500032092
sim16,background,15132625_2,-0.0112049522698853
sim16,background,22521177_3,-0.1122738531779191
sim16,background,22033423_1,-0.0647231318121441
sim16,background,12595876_5,0.0199582772025501
sim16,background,29611588_1,-0.2100946799715319
sim16,background,5149878_5,-0.0969893579753746
sim16,background,26465248_5,-0.0918849813899009
sim16,background,8856466_1,0.0182476505078933
sim16,background,18161927_5,-0.017544165452769
sim16,background,5737628_4,-0.247945873306719
sim16,background,28470125_1,-0.0251169719155725
sim16,background,25758548_1,-0.1501853257651717
sim16,background,3086269_2,0.0262843895440663
sim16,background,2595420_4,0.0678525368521921
sim16,background,19960013_3,-0.0949613582739467
sim16,background,12297989_3,0.0393898196395559
sim16,background,1002544_4,-0.0907521388266537
sim16,background,13999565_5,-0.1655023333999951
sim16,background,13724594_4,-0.0851198878778141
sim16,background,23837111_5,0.0948532017777366
sim16,background,4275248_2,0.0834334544622531
sim16,background,12133292_1,0.0888216884579806
sim16,background,18374724_4,-0.0319185874950263
sim16,background,11104946_3,-0.046649213538938
sim16,background,19383126_2,0.1375042620605498
sim16,background,5513303_5,-0.0427685974229899
sim16,background,5956920_2,0.0433545545196714
sim16,background,2812190_5,0.0200604629540777
sim16,background,15490602_5,0.1106236093379754
sim16,background,7676161_3,0.0716379972461632
sim16,background,13450288_1,0.0478226686429611
sim16,background,7129295_4,-0.0001793663224438
sim16,background,19623893_5,0.0133782716710641
sim16,background,17447601_5,-0.109204222841282
sim16,background,14052688_1,0.1515340134335083
sim16,background,13743500_4,-0.0660137931061235
sim16,background,1059401_5,0.0031436960799232
sim16,background,6131816_2,-0.1110352919126962
sim16,background,79319_3,-0.1780349496946141
sim16,background,4310153_5,0.0652779591508007
sim16,background,16681020_1,-0.2471010164018996
sim16,background,11502292_4,-0.0711895622269442
sim16,background,20089779_5,-0.0698195541273108
sim16,background,4277934_5,0.0420415609228604
sim16,background,7238096_1,0.0237930480742401
sim16,background,17305488_3,0.0162152425334692
sim16,background,4510439_4,0.0722031127007611
sim16,background,5811947_5,0.0221290096320024
sim16,background,12753454_2,-0.0602531084889474
sim16,background,7060514_5,0.0018060678460811
sim16,background,12186131_3,0.0301866251915901
sim16,background,4869258_5,-0.2176484004463643
sim16,background,19261609_1,-0.0666846802221595
sim16,background,7228664_2,-0.0400656311363827
sim16,background,16151592_5,0.0516788201890039
sim16,background,15830379_3,0.0791665384756158
sim16,background,7066794_2,0.1205432124064104
sim16,background,18406158_5,0.0643626240995415
sim16,background,4296932_1,0.0175566285959814
sim16,background,19272701_1,0.0144029388582859
sim16,background,1279461_4,-0.0522315973303517
sim16,background,18361697_1,0.0328953810421467
sim16,background,7888676_2,0.0053229350722882
sim16,background,21309832_5,0.0505225149125565
sim16,background,25550074_5,-0.0410404799448
sim16,background,15242904_3,-0.1287793661410504
sim16,background,15370427_2,-0.0378611095880538
sim16,background,21114158_1,0.1055701431323829
sim16,background,6966330_2,0.0705236625204289
sim16,background,1440054_1,0.1840871378394918
sim16,background,3685987_5,0.0613192852822015
sim16,background,24669457_5,0.0732911648370825
sim16,background,10507222_1,-0.2436572104877382
sim16,background,7791254_4,-0.1659426414273936
sim16,background,9710591_3,0.1137440306166302
sim16,background,1893917_1,0.099462288895296
sim16,background,8094041_4,0.10117624622535
sim16,background,26220152_1,-0.0549350099042159
sim16,background,15434847_1,-0.1194984996056607
sim16,background,3826796_4,0.055260395815179
sim16,background,9458225_1,-0.0479664641396084
sim16,background,17293366_1,0.1277609650421236
sim16,background,24204573_5,-0.0851758932333816
sim16,background,13768507_5,-0.217700540428828
sim16,background,14235599_5,0.1504000141268123
sim16,background,4728074_4,0.1007117331434272
sim16,background,3393285_1,-0.0690384724133803
sim16,background,2465182_4,0.0020758936366777
sim16,background,10326801_4,-0.1656857009517478
sim16,background,12937246_4,0.0912552228076822
sim16,background,842013_5,-0.2100990499041186
sim16,background,19045961_2,-0.1311106646247954
sim16,background,11996084_4,0.0024092061016277
sim16,background,15881845_1,0.0879000241025224
sim16,background,20119762_5,0.0019301018354328
sim16,background,16313977_1,-0.0895231807662276
sim16,background,8813495_3,-0.0645139885869156
sim16,background,6675507_3,0.0282969559742219
sim16,background,16651865_3,0.0382840038403016
sim16,background,6320682_2,0.0295347291844619
sim16,background,4655155_4,0.0800880473477481
sim16,background,15471286_4,0.0926519015534099
sim16,background,28684386_1,-0.0384344598110455
sim16,background,18562146_5,0.1505046277528144
sim16,background,19736586_1,-0.0750114864200944
sim16,background,17459139_5,-0.0781674909913089
sim16,background,8492031_3,-0.040908101996166
sim16,background,8451972_1,-0.0489980787419467
sim16,background,17724300_5,0.1395407301832365
sim16,background,11691424_3,0.0865773034832461
sim16,background,15688322_1,0.1081960132626693
sim16,background,13472208_5,0.0859447471934303
sim16,background,22497597_1,-0.0223686597273622
sim16,background,10800429_2,-0.063594953569803
sim16,background,6812214_1,-0.110700152121973
sim16,background,6399867_2,-0.0044915600993864
sim16,background,10256705_3,0.1104758975349295
sim16,background,9746763_5,-0.1120525082519667
sim16,background,1303864_4,-0.1004952988060309
sim16,background,14627748_5,-0.0113696494398855
sim16,background,8466929_3,0.0308041202784758
sim16,background,6733496_4,-0.1294231266846485
sim16,background,24625895_1,-0.0255732849683694
sim16,background,3966734_3,-0.055387096333898
sim16,background,17833995_1,0.0930579352554977
sim16,background,18600369_2,0.171084317050623
sim16,background,14588377_1,0.0968067482665748
sim16,background,8512702_2,-0.0614815945156373
sim16,background,12340557_1,0.0909124401538706
sim16,background,6798287_4,-0.0484648023374275
sim16,background,15668417_3,0.0632709449256586
sim16,background,18450038_5,-0.102545441285702
sim16,background,6356146_3,-0.0970407478080687
sim16,background,5737931_4,0.1937333786020489
sim16,background,1411128_2,-0.133242246614877
sim16,background,10110854_3,0.0342497448484251
sim16,background,10534415_1,-0.0280371976589568
sim16,background,7469866_1,0.0560118348749201
sim16,background,10924161_5,0.1444257881046422
sim16,background,9254129_1,0.1056037164440724
sim16,background,29738459_1,0.0020623008316186
sim16,background,7669767_3,-0.0424603812928394
sim16,background,16739932_1,-0.0606728687697352
sim16,background,26970626_5,0.0987809676139756
sim16,background,1835907_3,0.0579199735734445
sim16,background,21026471_3,-0.0451677533887451
sim16,background,3558745_3,-0.04332671692219
sim16,background,9486912_5,0.0448086670490582
sim16,background,18860978_3,0.0423984772638203
sim16,background,9575806_1,-0.0298084680143631
sim16,background,8630720_1,-0.0861912272995191
sim16,background,4471872_2,0.0773486381268895
sim16,background,21470633_1,0.0424390646912252
sim16,background,1867483_4,0.1914939407675465
sim16,background,14239943_5,-0.0175652727333114
sim16,background,9242878_3,-0.0592468955151798
sim16,background,15633884_2,0.0389240953892788
sim16,background,5726024_2,-0.0305419771631351
sim16,background,2301140_2,-0.0298810366504508
sim16,background,21750744_1,-0.0600032029458837
sim16,background,12620650_4,-0.0411584327440892
sim16,background,9735390_2,-0.0439373251308123
sim16,background,18805654_1,0.0448563882039172
sim16,background,2239177_2,0.0108304563684441
sim16,background,4596978_4,-0.0519388279737509
sim16,background,5912821_4,-0.0306672200454951
sim16,background,21412638_1,0.2228690498455718
sim16,background,9806848_3,-0.1348851752969573
sim16,background,4902315_2,-0.0817660866001498
