,sim15,sim15_shift,sim16,sim16_shift,sim17,sim17_shift,sim18,sim18_shift,sim19,sim19_shift,sim20,sim20_shift,sim21,sim21_shift,sim22,sim22_shift
8768,,,,,-4.9255323357830685,5.351549014740674,,,,,,,9.309585322942983,18.166796729488457,,
8616,,,-5.692871459155331,3.4507246076940294,-1.9635438183508283,8.313537532172914,,,1.628356276525575,8.596260314842102,,,,,,
8617,1.5435901795968088,7.57687662061657,,,-3.322266170594347,6.954815179929396,,,,,8.389810763175653,16.60220033252798,,,-0.6523890182797134,6.4064338500394875
8770,,,,,-2.5309370835856395,7.746144266938103,,,,,6.002938990646245,14.215328559998571,1.7800987300910198,10.637310136636493,6.4076967339487565,13.466519602267958
8730,,,,,-2.1194236646762206,8.157657685847521,,,7.477594675433452,14.445498713749977,,,0.8041218567499474,9.661333263295422,,
8619,,,,,-2.3092692350315236,7.967812115492219,,,,,6.4005683142470815,14.612957883599409,,,-4.963558974460392,2.0952638938588084
8629,,,,,-3.276181594539498,7.0008997559842445,,,,,7.764827478505528,15.977217047857856,9.73899541627919,18.596206822824662,,
8612,0.2696825649443501,6.302969005964112,,,-4.361705898525178,5.915375451998564,,,,,,,,,,
8724,,,-2.5631129485657254,6.5804831182836345,-1.0752429306430917,9.201838419880652,,,4.443437576346838,11.411341614663364,7.544537452018512,15.756927021370839,1.453125175299739,10.310336581845213,,
8631,2.70776646602266,8.741052907042421,-2.0570742745822743,7.086521792267086,-2.746482004121587,7.5305993464021554,,,2.0407181015624776,9.008622139879003,12.040233985612696,20.252623554965023,,,,
8725,-1.0758805790086687,4.957405862011093,,,-2.9141785879604902,7.362902762563252,,,6.377833884875913,13.345737923192438,6.144407902027137,14.356797471379464,,,,
8640,,,,,1.0679527505868824,11.345034101110624,,,7.7303612868794875,14.698265325196013,,,,,,
8759,,,,,-2.0868968733189823,8.19018447720476,,,,,,,2.230666284170327,11.087877690715802,,
8774,,,0.11125830605332876,9.254854372902688,-2.8051426439015033,7.47193870662224,,,2.4112351723870185,9.379139210703544,,,,,,
8824,,,,,-4.108517778105225,6.168563572418518,,,,,5.870737525319241,14.083127094671568,4.557519399890823,13.414730806436296,,
8557,,,,,-1.0564543885293376,9.220626961994405,,,,,,,4.6374476973627825,13.494659103908257,-0.03862584762977317,7.0201970206894275
8791,,,,,-3.0113415135904193,7.265739836933323,,,4.671343108189914,11.63924714650644,5.366509961798949,13.578899531151276,5.6588342110265675,14.516045617572042,-2.320826902845176,4.737995965474025
8777,0.7898387782249598,6.823125219244721,-7.66667889801054,1.4769171688388205,-4.02462571865682,6.252455631866923,,,4.409748917606531,11.377652955923057,,,,,,
8811,,,-2.508114001110272,6.6354820657390885,-7.795326185332125,2.4817551651916174,,,0.8400316484104178,7.807935686726943,,,-0.6331560902914983,8.224055316253976,3.8070139156537253,10.865836783972926
8787,2.9336637834110184,8.96695022443078,0.40531732830520695,9.548913395154567,-6.195506590885298,4.081574759638444,,,,,,,,,4.659513403920401,11.7183362722396
8805,,,,,-6.165238406419614,4.111842944104128,,,2.401678907057033,9.369582945373558,4.979546967826221,13.191936537178549,,,-3.8627872128134992,3.1960356555057015
8534,-0.24191135619781073,5.791375084821951,,,-4.655198652142076,5.6218826983816665,,,8.049170504846874,15.0170745431634,,,1.5906536788159382,10.447865085361412,-1.1339341766651438,5.924888691654057
8687,,,,,-0.2968262693272538,9.98025508119649,-3.9669744672306853,6.2388767408724615,,,8.979876702387665,17.192266271739992,9.336708416737055,18.193919823282528,,
9045,,,-4.545801639092554,4.597794427756806,-0.09309429284098814,10.183987057682755,,,4.63300898133509,11.600913019651616,,,9.60937407675209,18.466585483297564,3.6224199157722996,10.6812427840915
8673,,,,,1.3346600487778586,11.6117413993016,,,,,0.11112697784985937,8.323516547202185,7.613098638364317,16.47031004490979,9.410301017710509,16.46912388602971
9041,,,,,1.939482829294735,12.216564179818477,,,,,1.7714315960483145,9.983821165400641,4.089020472747421,12.946231879292895,3.0100317390994005,10.0688546074186
8701,,,,,-2.724263466654145,7.552817883869597,-4.744370592709963,5.461480615393183,,,7.904911979337079,16.117301548689404,,,6.886254337910691,13.945077206229891
9053,0.3568916024446126,6.390178043464374,,,-2.1696832662003396,8.107398084323403,,,,,6.20330185224455,14.415691421596877,8.062258501417599,16.919469907963073,1.936858474028063,8.995681342347265
8985,,,,,-2.330833562124253,7.946247788399489,,,5.588736465162297,12.556640503478823,,,,,,
8957,,,,,-0.5151961103895868,9.761885240134156,,,2.702864333312657,9.670768371629183,,,,,8.024375179833044,15.083198048152244
8966,-2.1867356552921358,3.8465507857276258,,,1.9262708306302183,12.20335218115396,,,3.221038311402992,10.188942349719518,3.6380770134305944,11.850466582782921,,,1.007321613117921,8.06614448143712
8695,,,,,-2.4499947703706173,7.827086580153125,,,,,,,10.087306509071569,18.94451791561704,7.453580606498912,14.512403474818113
8967,1.1993512432158027,7.232637684235565,-4.5602581089425085,4.583337957906852,0.011617937922071025,10.288699288445814,,,3.4950430841356255,10.462947122452151,2.1579605609623433,10.37035013031467,4.946648944939638,13.803860351485113,-0.222147120041293,6.836675748277908
9004,,,,,-2.347296849920716,7.929784500603026,,,4.491848997274714,11.459753035591241,,,,,,
8690,,,,,-2.1257804593203824,8.151300891203359,,,7.524015319839197,14.491919358155723,,,6.291190989399843,15.148402395945318,,
9012,-2.8353408037242294,3.197945637295532,,,0.8653547227140215,11.142436073237764,,,5.903877680736265,12.871781719052791,6.136956556926657,14.349346126278984,6.642086572876215,15.499297979421689,4.75589579762213,11.814718665941331
8969,,,-2.3177303358354138,6.825865731013947,-1.044552443664898,9.232528906858844,,,,,,,5.976138175139005,14.83334958168448,,
8961,1.5516413580562392,7.5849277990760005,,,-2.868641302292527,7.408440048231215,,,5.8863544515579855,12.85425848987451,7.0229667096929695,15.235356279045297,,,3.0761691298059346,10.134991998125136
8970,0.05936309090485975,6.092649531924621,,,-2.341045639352677,7.9360357111710655,,,,,4.686270093064975,12.898659662417302,,,2.7858387179646042,9.844661586283806
8954,-1.898707260708854,4.134579180310908,,,-0.8251977918104453,9.451883558713297,,,,,,,,,-0.5544162749004506,6.50440659341875
8962,4.7921439801486825,10.825430421168445,-2.105477884544311,7.038118182305049,1.3135730047623748,11.590654355286118,,,3.6706994013132612,10.638603439629787,2.8393307615274654,11.051720330879792,,,-3.7800703511232863,3.2787525171959144
8965,-0.6884391084249023,5.344847332594859,,,-2.3116558566083456,7.965425493915397,,,,,6.333266193465175,14.545655762817502,4.569821916467251,13.427033323012726,,
8973,2.7423003084840145,8.775586749503777,-0.03076399462986268,9.112832072219497,-1.2432666330668212,9.033814717456922,,,4.719415303593033,11.687319341909559,4.541202942236045,12.753592511588373,4.98749309129341,13.844704497838883,6.43871112012513,13.497533988444331
8975,0.749441578079918,6.78272801909968,,,4.017359379665348,14.294440730189091,,,3.757343247088042,10.725247285404567,5.7670140513452,13.979403620697527,7.771655674595028,16.628867081140502,0.27507015863544027,7.333893026954641
9006,-1.00827192886493,5.025014512154831,,,-5.677187082564936,4.599894267958806,,,9.103390748315565,16.07129478663209,10.715626007069151,18.92801557642148,0.08158667007809717,8.938798076623572,-3.6159385257583523,3.4428843425608484
8976,,,,,-0.5885554766181924,9.68852587390555,,,1.2251877130365527,8.193091751353078,,,2.7421733367937784,11.599384743339252,,
9007,,,,,-0.4625424047292079,9.814538945794535,,,,,2.7457830510583063,10.958172620410632,5.6768917296829295,14.534103136228403,-2.246260248996866,4.8125626193223345
8977,1.9372416734432862,7.970528114463048,-2.7788248211428206,6.36477124570654,-0.26122010967711984,10.015861240846622,,,0.9944427132189447,7.9623467515354704,,,8.16420944861072,17.021420855156194,,
8992,,,-2.796531773852055,6.347064292997305,-2.673689567483876,7.603391783039866,,,,,,,6.103127459799559,14.960338866345033,,
9008,0.23193141298796432,6.265217854007726,4.621910765805775,13.765506832655134,0.4593746831560168,10.73645603367976,,,,,4.385909572119714,12.59829914147204,,,6.593287353095717,13.652110221414919
9001,2.2024198545941034,8.235706295613864,,,-1.0114700003922679,9.265611350131474,,,0.7745903638139553,7.742494402130481,1.2172764686426996,9.429666037995027,3.8087937299640693,12.666005136509543,-0.39839071265237447,6.660432155666826
8719,0.12452081508662527,6.157807256106387,,,-4.474780548539511,5.802300801984232,,,,,6.165969400992093,14.37835897034442,2.5868808154446543,11.444092221990129,,
8996,1.535126244561495,7.568412685581256,,,1.0206010534829502,11.297682404006693,,,,,,,4.281806783688489,13.139018190233962,,
9011,,,,,2.97982905489741,13.256910405421152,,,2.653094673653555,9.620998711970081,-0.22432078374712572,7.9880687856052015,,,,
1742,,,-2.453106463406061,6.690489603443299,-4.579864104276964,5.697217246246779,,,,,9.640784978409624,17.853174547761952,,,,
1749,-1.4497665889196898,4.583519852100071,,,,,,,6.0113359959706685,12.979240034287194,,,,,,
999,-0.46407950230935446,5.569206938710407,,,2.1416925461873935,12.418773896711135,,,-2.7373397077210937,4.230564330595432,,,,,3.4834123985866605,10.54223526690586
1404,,,,,-1.8186988271128097,8.458382523410933,,,3.3982143618431997,10.366118400159726,3.247180633168286,11.459570202520613,2.9753345354474376,11.832545941992912,2.974799097155355,10.033621965474556
417,,,,,-5.1424553254658,5.134626025057942,,,5.497708152985578,12.465612191302103,-4.060929129027225,4.151460440325102,1.6175459070191258,10.4747573135646,,
421,,,,,-4.743818239851807,5.533263110671935,,,-0.49061400246371367,6.477290035852812,,,,,,
407,1.93810399152237,7.971390432542131,,,1.8237230912646831,12.100804441788426,,,1.0207272865617225,7.988631324878249,,,,,,
402,2.7647806772034476,8.798067118223209,,,-4.485518509736342,5.7915628407874005,,,,,,,,,,
404,,,,,0.6365652524321185,10.913646602955861,,,1.404111388819079,8.372015427135604,,,-3.546550224146812,5.310661182398662,3.0525848173144725,10.111407685633672
429,,,,,-0.4257240663393487,9.851357284184393,,,,,-2.6589409447539896,5.553448624598337,,,5.951368905044971,13.010191773364172
409,3.079515842826741,9.112802283846502,-3.975935341128984,5.167660725720376,-0.3899539330721886,9.887127417451554,,,2.588648734576516,9.556552772893042,-0.5201487144355373,7.69224085491679,,,7.439616310378183,14.498439178697383
413,0.9120536461752717,6.945340087195033,,,-1.8403625594370738,8.436718791086669,,,,,,,-1.2687980213462209,7.588413385199253,,
5883,-3.2446238512032766,2.788662589816485,,,-3.1990049760329713,7.078076374490771,,,2.076277140691527,9.044181179008053,,,-3.2875528422942057,5.569658564251268,,
5848,6.792019709897458,12.82530615091722,,,-4.183329053717526,6.093752296806216,,,-3.9773402725303986,2.9905637657861273,0.6279813021623837,8.840370871514711,1.6871431649482467,10.54435457149372,4.931810843818011,11.99063371213721
6416,2.3696089397611204,8.402895380780881,-2.121913294620028,7.021682772229332,-0.5488091341676461,9.728272216356096,,,-0.5127864521503523,6.455117586166174,,,,,,
5838,5.937722449819678,11.971008890839439,1.3801560643613513,10.523752131210712,0.14870221220316382,10.425783562726906,,,,,1.7329594632192113,9.945349032571539,0.3754427730640806,9.232654179609554,,
6287,2.252187779103111,8.285474220122872,,,-4.020820175420757,6.256261175102986,,,2.8088167333976797,9.776720771714206,-0.768981924238376,7.443407645113951,-2.7664454347023106,6.0907659718431635,,
6417,,,,,-1.2466012980062091,9.030480052517532,,,0.8517259792154943,7.81963001753202,0.7092594552336761,8.921649024586003,,,,
5841,,,,,-2.238974527257516,8.038106823266226,,,-2.6993239460069054,4.26858009230962,1.9312650249825278,10.143654594334855,-5.197608491531543,3.659602915013931,,
5894,5.822107587792915,11.855394028812675,,,-2.61108480406588,7.665996546457862,,,,,4.26598543624371,12.478375005596037,1.9462989167967724,10.803510323342246,,
5904,,,,,3.6219155348795993,13.898996885403342,,,,,0.6516036218322467,8.863993191184573,,,,
5913,4.37465508281907,10.407941523838831,,,-4.278907816368826,5.998173534154916,,,-2.6338692725028077,4.334034765813718,2.345859303544938,10.558248872897265,,,5.626178304886078,12.68500117320528
5939,,,,,-2.2375409695987543,8.039540380924988,,,,,1.1307404177853146,9.343129987137642,,,,
5969,5.034135283537162,11.067421724556922,,,-5.145272272718411,5.131809077805332,,,-0.40938216704232416,6.558521871274202,,,2.8138227681207337,11.671034174666207,8.308282734736267,15.367105603055467
5895,5.49288715679756,11.526173597817323,,,2.176545867087045,12.453627217610787,,,,,,,,,1.336485632995715,8.395308501314915
5905,6.567554555359317,12.600840996379079,-0.48360793566915117,8.65998813118021,-0.11827392490769117,10.15880742561605,,,-1.9311027858561625,5.036801252460363,1.6800230764079855,9.892412645760313,-0.4809898126508849,8.37622159389459,1.7770351170494947,8.835857985368696
5914,5.161659930296267,11.194946371316028,3.991551113717742,13.135147180567103,0.23863929576741713,10.51572064629116,,,,,,,,,7.099050960700808,14.157873829020009
5923,,,-1.8239874190383303,7.31960864781103,-4.498768669852243,5.778312680671499,-6.0129509584209195,4.192900249682227,,,-0.16307907871652566,8.0493104906358,-1.8014369408828355,7.055774465662639,3.2194172332710167,10.278240101590217
5932,,,,,-0.6240337590847103,9.653047591439032,,,0.5037026745912059,7.4716067129077315,-3.3778917068003214,4.834497862552006,-2.044638906122768,6.812572500422706,9.60121082067254,16.66003368899174
5942,6.382432923504016,12.415719364523778,-2.158594372294466,6.985001694554894,-0.6999506886884507,9.577130661835291,,,-5.480080855306479,1.4878231830100468,2.3244988834411924,10.53688845279352,,,,
5961,7.483492557864226,13.516778998883987,,,-3.2158105795599545,7.061270770963787,,,,,,,5.274436007828266,14.13164741437374,,
5970,5.061070431037093,11.094356872056855,,,-1.561756570026871,8.715324780496871,,,-3.422237574040897,3.545666464275629,,,-0.41140169940275273,8.445809707142722,2.9241626441763504,9.982985512495551
5884,-0.21030280964222198,5.822983631377539,,,-1.801537093813256,8.475544256710487,,,-0.1395990965025723,6.828304941813953,,,,,,
5906,1.676989971361035,7.7102764123807965,,,0.04660690500182385,10.323688255525566,,,-0.43272866353269557,6.53517537478383,,,,,,
5924,7.376027789060261,13.409314230080023,,,-4.9549096175364635,5.322171732987279,,,,,,,,,7.609815738008387,14.668638606327587
5933,3.852896380426346,9.886182821446107,,,-2.696981442694925,7.580099907828817,,,5.5055838018531595,12.473487840169685,-1.607863812692705,6.604525756659622,-3.4826152908303145,5.37459611571516,5.66180038157603,12.72062324989523
5943,1.7038099826768471,7.737096423696609,-2.7397844617570013,6.4038116050923595,-0.05466552741296349,10.22241582311078,,,0.6126084031783414,7.580512441494867,,,,,,
5953,6.278146671851829,12.31143311287159,-0.6408295222568583,8.502766544592502,-1.845272910991985,8.431808439531757,,,,,,,3.506259519693511,12.363470926238985,1.1182101023550026,8.177032970674203
5963,,,,,3.962896956124678,14.239978306648421,,,-1.3272267784830314,5.640677259833494,-2.8653886046078796,5.347000964744447,1.2387950198782915,10.096006426423767,,
5972,7.898981480708921,13.932267921728682,,,-2.640099153844794,7.636982196678948,,,-2.1188444801806154,4.84905955813591,0.5489444856583521,8.761334055010678,,,,
5888,,,,,-2.7940949064737217,7.48298644405002,,,,,,,-2.5733985559066364,6.283812850638838,4.167651627817243,11.226474496136444
5934,3.5278068232026047,9.561093264222366,,,-1.4451484212731622,8.83193292925058,,,2.67306457554489,9.640968613861416,,,-3.864741921059888,4.992469485485586,4.494007552355583,11.552830420674784
5898,,,,,-0.8562673308328942,9.420814019690848,,,,,-3.104997891841789,5.107391677510538,1.8026887720678073,10.659900178613281,2.3033302232650823,9.362153091584283
5908,0.6254155282983256,6.658701969318087,,,0.9145866381731098,11.191667988696853,,,0.9162610974857526,7.884165135802278,,,-1.773032514132785,7.084178892412689,0.22989606465595672,7.288718932975158
5919,1.5257926583574168,7.559079099377178,,,-5.278248416914221,4.998832933609521,,,,,,,-4.810492015150904,4.0467193913945705,,
5926,1.821109845514392,7.854396286534153,,,-4.385011379290511,5.892069971233231,,,-4.3369668696923735,2.6309371686241523,,,,,,
5935,,,,,-5.157462647025339,5.1196187034984035,,,2.8703033679252217,9.838207406241747,,,-0.8919197727761345,7.96529163376934,,
5945,7.747644557921076,13.780930998940837,,,-1.3836672642459318,8.893414086277811,,,5.008182201739518,11.976086240056045,2.485855027387095,10.698244596739421,,,,
5955,-0.4425814561828323,5.590704984836929,0.03657963177086754,9.180175698620229,0.9205058385993814,11.197587189123123,,,-1.8622259724846868,5.105678065831839,,,,,1.888843972831096,8.947666841150298
5891,,,,,-5.857978582022939,4.419102768500803,,,,,-0.33667681214465484,7.875712757207673,,,5.01501467397321,12.073837542292411
5900,,,1.0861849691934626,10.229781036042823,0.6118301427057447,10.888911493229488,,,-2.5983944631495715,4.369509575166955,,,,,3.374506785968291,10.433329654287492
5927,-0.028189149160296245,6.005097291859466,-3.02900001509725,6.114596051752111,-3.829072353543877,6.4480089969798655,,,1.7052766313233965,8.673180669639923,,,,,1.8508335059169532,8.909656374236153
5946,,,,,-1.9452594534404037,8.331821897083339,,,-0.8047783594986324,6.163125678817893,,,0.2695242989572395,9.126735705502714,2.8307897658083983,9.889612634127598
5966,,,,,-3.43226859798043,6.844812752543312,,,,,,,0.4396221258733266,9.2968335324188,,
5975,-1.8021488808727828,4.231137560146979,-2.6337013524987993,6.509894714350561,-4.942657792860636,5.334423557663106,,,,,,,-2.0682125864347958,6.788998820110678,2.384862329792096,9.443685198111297
5901,,,,,-0.8736328363624981,9.403448514161244,,,-1.6867721377721625,5.281131900544363,,,,,6.57550927917824,13.63433214749744
5911,,,,,-4.239543904467738,6.037537446056004,,,-4.7310730348608985,2.2368310034556274,,,,,3.14363661851023,10.202459486829431
5875,,,,,-0.9815340740024574,9.295547276521285,,,-1.1743175638983119,5.793586474418214,-3.1411032293186025,5.0712863400337245,0.9373095089319374,9.794520915477412,,
5948,,,,,0.06113682855931124,10.338218179083054,,,0.7867158155381211,7.754619853854647,,,,,,
5902,1.9923381650770156,8.025624606096777,,,-3.0140331532761246,7.263048197247618,,,,,-1.4681819131455764,6.744207656206751,,,2.9767276304476225,10.035550498766824
5920,1.3645709681339433,7.397857409153705,,,-4.375211834972809,5.901869515550933,,,,,1.008142315460366,9.220531884812694,0.4142985618464978,9.271509968391971,4.011705318823161,11.070528187142362
5938,,,,,-0.19502215998440087,10.082059190539342,,,-2.6834654375765026,4.284438600740023,,,,,6.757559157171329,13.81638202549053
5959,1.9437798314413832,7.977066272461145,1.3843635551289415,10.527959621978301,-2.7488671767009207,7.528214173822821,,,1.0401153557015332,8.00801939401806,-1.119593292805193,7.0927962765471335,,,5.052119695956898,12.110942564276097
5968,,,,,-1.1886495271828434,9.0884318233409,,,,,,,,,,
5988,0.3398696170227521,6.373156058042514,,,-1.433872416654808,8.843208933868935,,,,,,,,,,
5999,0.37875903711201847,6.41204547813178,2.6122248293002164,11.755820896149576,-2.62674617136636,7.650335179157382,,,2.87477809652533,9.842682134841855,1.0601688280574955,9.272558397409822,,,4.925359750485991,11.984182618805193
6455,-0.857476476985149,5.175809964034612,-4.982425821937158,4.161170244912202,-3.224861411240589,7.0522199392831535,,,,,-2.5561543256635977,5.656235243688729,,,,
5979,4.290919371095031,10.324205812114792,,,-2.9805755986882274,7.2965057518355145,,,0.5468356401751563,7.514739678491682,,,,,,
6421,,,,,1.2819167100299573,11.5589980605537,,,-1.4026171804851133,5.5652868578314125,0.24022020306692105,8.452609772419247,1.4303651557516133,10.287576562297087,6.184081720582124,13.242904588901325
5991,1.8236416027063647,7.856928043726127,,,-4.888112428257122,5.388968922266621,,,,,,,1.070557873442601,9.927769279988075,2.0684310238905192,9.127253892209719
5992,,,,,2.5208532492738684,12.79793459979761,,,0.9821686842504179,7.950072722566944,2.361213631359014,10.573603200711341,,,1.897080570717537,8.955903439036739
6004,2.6919183436642475,8.72520478468401,,,-0.9777563029610148,9.299325047562728,,,-3.2915419658203877,3.676362072496138,,,-1.6410965235896424,7.216114882955832,,
6458,2.196787026716675,8.230073467736437,,,-0.3118459362226178,9.965235414301125,,,,,1.7475524529321256,9.959942022284453,-5.568059901483199,3.289151505062275,7.213334689322507,14.272157557641709
5982,,,,,-4.340081274573762,5.937000075949981,,,,,,,-2.1975084296551506,6.6597029768903235,,
6425,1.700981590936142,7.734268031955904,,,-3.2787676963190915,6.998313654204651,,,-1.0004786775777277,5.967425360738798,,,,,0.8468128601022036,7.905635728421404
6451,,,,,-5.4588095021136915,4.818271848410051,,,,,,,-2.111829484702639,6.745381921842835,,
6309,,,,,1.9519945862332042,12.229075936756946,,,,,1.6965492806293045,9.90893884998163,-0.057716538819915675,8.799494867725558,7.6461597592702955,14.704982627589496
5994,1.5102082310019547,7.543494672021716,1.0317773409341684,10.175373407783528,-3.551184644630842,6.7258967058929,,,,,,,-0.4326866788446513,8.424524727700824,,
6444,4.117095171531988,10.15038161255175,,,-3.53567109560877,6.741410254914973,,,,,,,0.656083011100828,9.513294417646302,,
5997,,,-0.26195563349363227,8.881640433355727,-4.064902100576584,6.212179249947158,,,,,2.0238940369680307,10.236283606320358,0.40781596189510894,9.265027368440583,,
6007,,,0.8380399399051636,9.981636006754524,-2.243546071526067,8.033535278997675,,,0.7517238890097894,7.719627927326315,3.850890909172965,12.063280478525293,,,,
6453,,,,,-2.032090009298141,8.244991341225601,,,,,2.009643423688001,10.222032993040328,0.23929181693944623,9.09650322348492,9.83346823109214,16.89229109941134
5998,1.5429001525375785,7.57618659355734,,,-2.7888664345169176,7.488214916006825,,,,,3.8567971191251833,12.06918668847751,,,6.51833621675537,13.57715908507457
6427,4.458877929617224,10.492164370636985,1.5696811055229318,10.713277172372292,-4.451424853512444,5.825656497011298,,,,,0.7760925807489101,8.988482150101238,,,,
6435,7.627130545775357,13.660416986795118,,,-0.5316661886984165,9.745415161825326,,,,,2.407936143661313,10.62032571301364,1.0954597170292995,9.952671123574774,6.2956409858427085,13.35446385416191
6446,-0.37799525193947264,5.655291189080289,,,-4.207331442893896,6.069749907629847,,,,,,,,,3.7192049736945245,10.778027842013724
6403,,,,,-3.470512134731183,6.8065692157925595,,,,,2.0235107834817447,10.235900352834072,0.30249350831417465,9.159704914859649,,
5922,,,,,4.214115855376061,14.491197205899804,0.8914631639508286,11.097314372053974,,,4.949713517420539,13.162103086772866,,,,
5915,-0.6276623129138816,5.40562412810588,,,1.8338854809273037,12.110966831451046,,,,,,,-1.9307290730501039,6.92648233349537,,
5910,,,,,1.9613973991509284,12.238478749674671,,,5.130818131316481,12.098722169633007,,,-3.4277973680338,5.429414038511674,6.014196829923845,13.073019698243046
6401,5.139239797844752,11.172526238864513,,,-1.5992164085890992,8.677864941934644,,,-1.0868566766798915,5.881047361636634,-1.5839353178409188,6.628454251511409,2.400897924804005,11.258109331349479,2.7185414450019127,9.777364313321113
6003,6.755889070464975,12.789175511484736,,,-1.6932395162147358,8.583841834309005,,,,,,,0.30288719390576824,9.160098600451242,,
5899,,,-0.7680506661687605,8.3755454006806,1.205746086689575,11.482827437213317,,,,,,,0.1007470709273699,8.957958477472843,2.2562019519041607,9.31502482022336
5873,,,,,1.191107748551506,11.468189099075248,,,,,1.849935000288344,10.062324569640671,0.5192854161285765,9.376496822674051,10.169698630569272,17.228521498888473
6418,,,,,1.0485196493219051,11.325600999845648,,,,,,,,,,
5916,,,,,-1.9534005299002621,8.32368082062348,,,,,,,0.11891902557742173,8.976130432122897,1.8887095871299031,8.947532455449103
5878,3.328808593799163,9.362095034818925,,,2.382249973510994,12.659331324034737,,,,,4.431014619849287,12.643404189201615,-1.0864910894682343,7.77072031707724,2.419545987915486,9.478368856234686
5983,,,,,-0.8816248811266155,9.395456469397127,,,-1.4876148477319002,5.480289190584625,,,,,,
5990,-1.9877311461504785,4.045555294869283,,,5.065289754173869,15.342371104697612,,,,,,,,,3.8985773477713526,10.957400216090553
5996,,,,,-3.4297689086027066,6.847312441921035,,,,,,,,,5.953797426102115,13.012620294421316
5940,0.14720756682695574,6.180494007846717,,,-2.092890515484369,8.184190835039374,,,,,-2.0298592977237906,6.182530271628536,-1.6101050272619104,7.247106379283563,,
5846,,,,,-7.4800651519133785,2.797016198610364,,,-2.9846737924443536,3.9832302458721722,,,-1.4246219420822217,7.432589464463252,,
5871,4.375801648213668,10.409088089233428,,,-1.359753957650565,8.917327392873178,,,1.0341265212881692,8.002030559604695,,,,,2.4833932873835276,9.542216155702729
6436,,,-3.669536703323706,5.4740593635256545,-2.808028956910062,7.46905239361368,,,,,,,-1.0533189565606982,7.803892449984776,4.619177899428859,11.67800076774806
5872,6.0480901292446205,12.081376570264382,2.3704449176417315,11.514040984491093,-3.047175523121532,7.22990582740221,,,,,,,,,3.3263670009617585,10.385189869280959
5956,1.2433256477326307,7.276612088752392,-2.23973016361567,6.90386590323369,-2.5247749571496527,7.75230639337409,,,,,5.024118885190777,13.236508454543104,,,,
6402,,,,,0.9017098144165284,11.178791164940272,,,0.4672667247501444,7.435170763066671,-4.951490938696607,3.2608986306557197,0.6393509697439592,9.496562376289432,6.509385178438582,13.568208046757782
4758,,,,,-3.573055909425568,6.7040254410981746,,,-0.10471387084446682,6.863190167472059,,,2.507671102237946,11.36488250878342,,
5285,-1.875190134924332,4.1580963060954295,,,0.976523724041835,11.253605074565577,,,-0.4380323001368438,6.529871738179682,-1.5300573642824076,6.682332205069919,,,2.2632581548827946,9.322081023201996
9153,,,-5.253192989274686,3.8904030775746747,-0.14285996210435653,10.134221388419386,,,1.0862258560760947,8.05412989439262,2.877941440680768,11.090331010033095,,,0.7634820248215102,7.822304893140711
9137,,,-4.505879189678861,4.637716877170499,-3.1752335970238326,7.10184775349991,,,2.2455130036373783,9.213417041953903,-4.407742450240031,3.804647119112296,0.7876711906585374,9.644882597204012,,
9151,,,,,4.843281162011292,15.120362512535035,,,,,,,-0.6127093808736199,8.244502025671855,1.4244634846897355,8.483286353008936
9143,1.4250108405059727,7.458297281525734,-5.192246470380708,3.9513495964686527,2.699684151954538,12.97676550247828,,,3.7561069350061134,10.724010973322638,-0.5009712329301379,7.711418336422189,-1.669965104222483,7.1872463023229916,1.0801992536613947,8.139022121980595
9201,,,,,4.205188175705616,14.48226952622936,,,,,-0.30550220222536284,7.906887367126965,1.0630612937147763,9.92027270026025,,
6143,10.461077129633415,16.494363570653178,,,-4.249809197655952,6.02727215286779,,,,,3.935392306206627,12.147781875558954,0.8826812406430302,9.739892647188505,,
5829,,,,,-6.102735541850088,4.174345808673654,,,,,,,,,,
8218,,,,,1.098570005702534,11.375651356226276,,,,,-1.287973026005689,6.924416543346638,0.47333199666444936,9.330543403209923,,
5835,9.858137283647302,15.891423724667064,,,-5.020816319804252,5.25626503071949,,,,,,,,,2.9335467057686673,9.992369574087867
6412,-0.22143685144762848,5.811849589572133,,,-5.033392194115237,5.2436891564085055,0.6881116851415614,10.893962893244709,,,,,,,2.9409892346096163,9.999812102928818
6411,-2.5646051231873055,3.468681317832456,,,-3.6275818886660125,6.649499461857729,,,-0.16807478875545712,6.799829249561069,5.066475088353304,13.27886465770563,,,,
5870,,,,,-5.395584267361257,4.881497083162485,-9.205851208103146,1.0,,,,,,,4.169003657106018,11.227826525425218
6212,,,,,-0.4040781229884327,9.87300322753531,,,6.955954665491582,13.923858703808108,,,,,5.014370972628777,12.073193840947978
6120,,,-2.7472133959796095,6.396382670869751,-2.8137004102198446,7.463380940303898,,,,,,,,,,
8225,3.510172262860081,9.543458703879843,,,-1.1679540417716487,9.109127308752093,-2.929938468636717,7.275912739466429,,,,,-2.46603387531241,6.391177531233064,6.50076992277556,13.559592791094762
1409,6.7759155161396825,12.809201957159445,,,-1.9919692606602708,8.285112089863471,,,,,1.0276612360373427,9.24005080538967,,,8.3650565720349,15.423879440354101
6980,0.39603787110920186,6.429324312128964,,,-1.514365071995839,8.762716278527904,,,,,,,,,1.4004531720857112,8.459276040404912
6983,1.945337850062275,7.978624291082037,0.14720268879404963,9.29079875564341,-4.260924120048211,6.016157230475532,,,,,,,,,,
